reference plan,plan,route,vehicle,order,stop type,active,wait,time,distance,drive time,out of visit time window,out of capacity,out of vehicle time shift,out of work time,maximum achievable distance,status,eta,reference,name,street,detail,postalcode,city,country,lat,lng,comment,phone,tags,reference visit,duration,open 1,close 1,open 2,close 2,priority,tags visit,quantity[colis],operation[colis]
,MARDI 29.01,,,,visit,,,,,,,,,,,,,SODeuro,Sodexo Euroclear,"1, Boulevard du Roi Albert II",,1210,Bruxelles,,50.8564099,4.35606,L'accès au quai de livraison se fait à l'arrière du Bâtiment,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,38,Bio c'Bon Stockel,Rue de l'église 120-122,,1150,Woluwe-Saint-Pierre,,50.84057,4.4650299,mercredi et samedi,,Ecodal,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,HH,HeerenHuis (TFCO),"Van Praetstraat, 140",,2660,Hoboken,,51.1594,4.3391,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,Verpa,VERPA,Nikelaan 4,,2430,vorst-lakdal,,51.0979,5.07883,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,Celab,CELABOR,Avenue du Parc 38,,4650,Herve,,50.62492,5.83235,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,chocolate,quai de boulogne 1,,94150,rungis,,48.75875,2.35207,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,KBCleubrust,KBC LEUbrust,Brusselsesteenweg 100,,3000,LEUVEN,,50.88606,4.67751,,,TFCO,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,KBC LEUtiens,Professor Roger Van Overstraetenplein 2,,3000,Leuven,,50.87864,4.71638,,,TFCO,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,KBC MCresto,Geerdegemdries 21,,2800,Mechelen,,51.00596,4.46963,,,TFCO,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,EXKI1,EXKI Villeneuve,Avenue de l'Avenir 21,,59650,Villeneuve-d'Ascq,France,50.617144,3.124344,,,Sumy,,0:30:00,,,,,,,1,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,EXKI2,EXKI Lille,Place de Béthune 13,,59000,Lille,France,50.632802,3.062385,,,,,0:30:00,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,EXKI3,EXKI National,Rue Nationale 70,,59000,Lille,France,50.633174,3.053782,,,,,0:45:00,,,,,,,1,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,EXKI4,EXKI Tournai,Boulevard Walter de Marvis 22,,7500,Tournai,Belgique,50.6030294,3.4041184,,,,,0:30:00,,,,,,,1,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,Biocbon1,Bio C'Bon Faidherbe,Rue Faidherbe 36,,59800,Lille,France,50.636854,3.067183,,,,,0:30:00,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,Biocbon2,Bio C'Bon Monnaie,35 Rue de la Monnaie,,59800,Lille,France,50.640923,3.062979,,,,,0:30:00,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,Biocbon3,Bio C'Bon Jaurès,217 Rue Jean Jaurès,,59160,Lille,France,50.642932,3.012191,,,,,0:45:00,,,,,,,1,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,Biocbon4,Bio C'Bon Esquermoise,57-61 Rue Esquermoise,,59000,Lille,France,50.638225,3.060747,,,,,0:45:00,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,Biocbon5,Bio C'Bon Solférino,154 Rue Solférino,,59000,Lille,France,50.631295,3.054457,,,,,0:45:00,,,,,,,1,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,Biocoop1,BioCoop Solférino,98 Rue Solférino,,59000,Lille,France,50.632951,3.051298,,,,,0:45:00,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,Biocoop2,BioCoop Aventure,9 Place Nouvelle Aventure,,59000,Lille,France,50.626909,3.049818,,,,,0:30:00,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,Biocoop3,BioCoop Postes,23 Rue des Postes,,59120,Lille,France,50.627506,3.057611,,,,,0:30:00,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,Biocoop4,BioCoop Molinel,86 Rue du Molinel,,59000,Lille,France,50.633959,3.066708,,,,,0:45:00,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,POMPE GAZ LILLE,Rue du Pic au Vent 200,,59810,Lesquin,France,50.581176,3.110105,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,SUMY LILLE,Rue Marcel Sembat,,59810,Lesquin,France,50.592199,3.128385,,,,,0:30:00,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,SUMY LILLE,Rue Marcel Sembat,,59810,Lesquin,France,50.592199,3.128385,,,,,0:30:00,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,SUMY LILLE,Rue Marcel Sembat,,59810,Lesquin,France,50.592199,3.128385,,,,,0:45:00,,,,,,,1,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,Air Liquide,Air Liquide,Rue du pic au vent,,,Lesquin,France,50.581176,3.110105,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,mercedes liège,rue haie leruth 2,04 263 38 75,4432,liège,Belgique,50.67011,5.5306,,22623255,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,SUMY Lille,Rue Marcel Sembat,,59,Lesquin,France,50.592199,3.128385,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,5005644,BC ONE Corper Vil,DA VINCILAAN 9,,1930,Zaventem,,50.88932,4.45812,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,576703,PWC WOLUWE,Boulevard de la Woluwe 18,,1932,Woluwe St Pierre,,50.83506,4.43334,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,AUREX,Brusselsesteenweg 347,,1730,Kobbegem,,50.89552,4.24239,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,350457,LINKLATERS,Brederodestraat 13,,1000,Bruxelles,,50.84045,4.3609,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,113656,CLEARY GOTTLIEB,J. De Lalaing 4,,1040,Bruxelles,,50.84398,4.37293,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,366397,DE WARANDE,Zinnerstraat 1,,1000,Bruxelles,,50.84435,4.36644,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,BRU AIRLINES,Ringlaan,,1930,Zaventem,,50.894889,4.462154,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,MAJOR EVENT ATOMIUM,Avenue de l'atomium,,1020,neder over hembeek,,50.897,4.34442,MATHIEU 0472/519.108  TENTES  welldones,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,MAJOR EVENT PALAIS,Place des palais,,1000,Bruxelles,,50.843906,4.365634,CONTACT : Vanessa Amor  0497482778,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,Ch1,RETRAIT PAIN,42 avenue de l'université,,1050,Bruxelles,,50.81469,4.38779,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,ch2,Sequoia Stockel,"Rue de lÉglise, 101",,1150,Bruxelles,,50.8406499,4.4631,,,Chambelland,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,ch3,Sequoia Keym,"Rue des Bégonias, 10-16",,1170,Bruxelles,,50.81059,4.40358,,,Chambelland,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,ch4,Sequoia Hoeilaart,"Overijsesteenweg, 73",,1560,Hoeilaart,,50.76986,4.47961,,,Chambelland,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,ch5,Sequoia Wavre,"Chaussée de Namur, 223A",,1300,Wavre,,50.69486,4.6150399,,,Chambelland,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,ch6,Sequoia Waterloo,"Chaussée de Bruxelles, 63",,1410,Waterloo,,50.72535,4.39876,,,Chambelland,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,ch7,Sequoia Uccle,"Chaussée de Saint-Job, 532",,1180,Bruxelles,,50.79286,4.35923,,,Chambelland,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,ch8,Sequoia Enghien,"Pavé de Soignies, 87B",,7850,Enghien,,50.68314,4.03116,,,Chambelland,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,ch9,Odette en ville,rue du Châtelain 25,,1050,Bruxelles,,50.82599,4.3628,,,Chambelland,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,ch10,LABEL GREEN,Rue Alphonse Renard 12,,1050,Bruxelles,,50.8185,4.35821,,,Chambelland,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,ch11,Otap,Place Albert Leemans 10,,1050,Bruxelles,,50.8225,4.36299,,,Chambelland,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,MDH FOOD,Chaussée de Mons 2,,1600,Bruxelles,,50.84455,4.33835,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,MIA TRADING,Quai des Usines 22,,1000,Bruxelles,,50.8762782,4.3645295,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Parlement Flamand,Rue du nord,Leuvenseweg 86,1000,Bruxelles,,50.848518,4.368233,,,Nos Pilifs,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Sodexo EUROCONTROL,Rue de la Fusée 96,,1130,Bruxelles,,50.882949,4.43322,Avant 10h,0497/56 58 83,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,ISPCG45a,ISPC Gand,Ottergemsesteenweg - Zuid 720,,9000,Gent,,51.016401,3.735867,,,,,0:45:00,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,ISPCG1,ISPC Gand 1h,Ottergemsesteenweg - Zuid 720,,9000,Gent,,51.016401,3.735867,,,,,1:00:00,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,555883,PROCTER & GAMBLE,Temselaan 100,,1853,Grimbergen,,50.9048921,4.3416358,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,356961,FRESHFIELDS,Marsveldplein 5,,1050,Bruxelles,,50.83822,4.36302,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,212250,BAR MARIE-SANOMA,Stationsstraat 55,,2800,Mechelen,,51.0170789,4.4810473,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,201827,Van Gansbeke Wouter/KPMG,bourgetlaan 40,,1130,Bruxelles,,50.8778651,4.4316187,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,236287,TV BASTARDS - STUDIO A,Famililaan 7,,3190,Boortmeerbeek,,50.9782,4.5734,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,457217,VTM,Medialaan 1,,1800,Vilvoorde,,50.9141795,4.4001412,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,5003094,DELOITTE,Leopoldlaan,,1934,Zaventem,,50.89387,4.47285,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,154062,WERELDHAVEN,Medialaan 28 B,,1800,Vilvoorde,,50.91538,4.39954,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,318754,TELENET WOLUWE (BASE ),Neerveldstraat 105,,1200,Bruxelles,,50.85228,4.4417799,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,5001908,BEAUCOUP FISH,Rue Van Gaver 2,,1000,Bruxelles,,50.85579,4.35118,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,5003093,ALCOPA,Pierstraat 231,,2550,Kontich,,51.12901,4.42209,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,212892,ZOETIS,Mercuriusstraat 20,,1930,Zaventem,,50.8754,4.50518,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,382205,SANOMA,stationstaat 55,,2800,MECHELEN,,51.02893,4.48545,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,940719,THE HUB,Telecomlaan 9,,1831,Machelen,,50.88331,4.44102,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,441223,BC ONE,Medialaan 50,,1800,Vilvoorde,,50.91465,4.39492,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,849913,TELENET MALINES,Liersesteenweg 4,,2800,Mechelen,,51.0349999,4.48421,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,309578,BC One 4 / CARGILL,Bedrijvenlaan 13,,2800,Mechelen,,51.0025,4.46584,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,289627,BC One 2 / IKAROS,Ikaroslaan 5,,1930,Zaventem,,50.87562,4.4938,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,DB RENT,CHEMIN SABLONNEUX  96,1745 MAZENZELE-OPWIJK,1745,MAZENZELE-OPWIJK,,50.94174,4.17115,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,JP,Joakim Packaging,Chaussée de Vilvorde 88-90,,1120,neder over hembeek,,50.89042,4.38861,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Rsidence Les Etangs d'ixelles,RenbaanlaanÊ 90-94,,1050,,,50.82159,4.37615,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Rsidence Beau-Site,OverwinningsstraatÊ 152,,1060,,,50.82803,4.3517,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Rsidence Prince de Li?ge,Louis MettewielaanÊ 266,,1080,,,50.85044,4.30001,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Rsidence Prince de Li?ge,SchoonslaapsterstraatÊ 26,,1080,,,50.84988,4.30117,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Home Aldante,M. L. UytroeverstraatÊ 1,,1081,,,50.86553,4.31293,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Rsidence de la Paix,Frans LonstraatÊ 40,,1140,,,50.87898,4.40208,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Rsidence de la Paix,Goede HerderstraatÊ 40,,1140,,,50.87894,4.40155,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Residentie Palmyra,ZennebeemdÊ 13-15,,1620,,,50.79248,4.313,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,RSIDENCE BLARET,Avenue de l'Ore 1,,1640,,,50.7406999,4.3981899,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Residentie Maria Assumpta,H. MoeremanslaanÊ 8,,1700,,,50.85094,4.2680999,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Residentie Arthur,SolvynsstraatÊ 80,,2018,,,51.2055999,4.40055,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Residentie Nieuwe Kaai,Nieuwe KaaiÊ 5,,2300,,,51.32605,4.93334,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,De nieuwe Kaai Suites,Antoine CoppenslaanÊ 33,,2300,,,51.32733,4.93559,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Residentie De Veldekens,Grote WeideÊ 2,,2600,,,51.18886,4.4354699,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Residentie De Linde,AbeelstraatÊ 77,,2800,,,51.00292,4.47812,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Seniorenresidentie Beukenhof,Heidestatiestraat (Heide)Ê 32,,2920,,,51.36609,4.46242,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,VULPIA VLAANDEREN,RuiterijschoolÊ 6,,2930,,,51.32971,4.52774,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,VILLA TER MOLEN,Dorpsstraat 63-65,,2940,,,51.33302,4.36675,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Residentie Halmolen,HalmolenwegÊ 68,,2980,,,51.2346,4.64476,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Residentie Tombeek Heide,WaversesteenwegÊ 365,,3090,,,50.75032,4.57462,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Residentie Tombeekheijde,WaversesteenwegÊ 331,,3090,,,50.74919,4.57179,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,RSIDENCE DEMERHOF,Wissenstraat 22,,3200,,,50.98944,4.83004,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Residentie Poortvelde,Jan HammeneckerlaanÊ 4,,3200,,,50.99611,4.83869,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,RSIDENCE ÕT SPELTHOF,Kerkstraat 5,,3211,,,50.86985,4.88177,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Rsidence Twee Poorten,Raeymaeckersvest 30,,3300,,,50.812,4.9281,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,RSIDENCE DEN BOOMGAARD,Stationsstraat 2a,,3380,,,50.8358,4.5598,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Villa Temporis,ExcelsiorlaanÊ 6,,3500,,,50.93701,5.32487,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Serviceresidentie BoCasa,VrunstraatÊ 15-17,,3550,,,50.98718,5.27698,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Residentie aan de Beverdijk,BeverbekerdijkÊ 7,,3930,,,51.27693,5.47696,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Residentie Leopoldspark,Hertogin van BrabantpleinÊ 27,,3970,,,51.11691,5.25978,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Rsidence Franki,Rue GrtryÊ 196,,4020,,,50.64928,5.62933,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Residence Couvent de la chartreuse,Thier de la ChartreuseÊ 47,,4020,,,50.6338,5.59431,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Rsidence Aurore,Rue GrtryÊ 172,,4020,,,50.64928,5.62933,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Ferme Blanche,Rue Modeste Rigo(POU)Ê 10,,4350,,,50.69719,5.30651,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Rsidence Vronique,"Route de France, BaillonvilleÊ 2A",,5377,,,50.28998,5.34167,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Bois de Bernih,Avenue de HouffalizeÊ 65,,6800,,,49.92772,5.38372,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Residentie Huis aan Zee,Maurice DevriendtlaanÊ 15,,8370,,,51.31697,3.14092,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Residentie Brugsevaart,BrugsevaartÊ 3,,9030,,,51.0711299,3.69216,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Residentie Vroonstalle,EvergemsesteenwegÊ 151,,9032,,,51.09583,3.71469,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,KARTUIZERHOF,Tempel 20B-20C,,9570,,,50.80296,3.8229,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,RSIDENCE ÔT NEERHOF,Nieuwstraat 67,,9660,,,50.82331,3.7482,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,TFCO AUD,Square Jean Baptiste De Greef 2,,1160,,,50.82046,4.40897,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,TFCO AAL,Molenstraat 22,,9300,,,50.93903,4.04039,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,LINDD,Kleemstraat 69,,9041,,,51.09705,3.75923,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,TFCO KOR,Doorniksewijk 136,,8500,,,50.81933,3.26903,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,OCEAN MAREE,Quai de l'Industrie 214,,,,,50.83987,4.32004,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Dats Anderlecht,Chausse de Mons 875,,1070,,,50.828313,4.302198,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,FARM COOKING,avenue du Bois de la Cambre 49,,1050,,,50.80935,4.3949999,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,SUMY 15 MIN,Avenue De Bjar 1AE,,1120,,,50.911043,4.403318,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,FARM FC-IXL,136 chausse d'Ixelles,,1050,,,50.83424,4.36542,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,FARM TONGRES,AVENUE GEORGES HENRI 513,,1200,,,50.8411199,4.40175,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,FARM COOKING,Avenue du bois de la cambre 49,,1050,,,50.80935,4.3949999,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,FARM HANKAR,Chausse de Wavre 1080,,,,,50.82346,4.40209,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,SUMY 1H,Avenue de Bjar 1,,1120,,,50.911073,4.404965,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,NOS PILIFS,Trassersweg 347,,1120,,,50.90368,4.38881,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Sodexo SWIFT SOLVAY,Avenue Ernest Solvay 81,,1310,,,50.7411129,4.4822104,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,TFCO LH Hulpe,Chausse de Bruxelles 2,,1310,,,50.73138,4.4809,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,TFCO WAVRE,Avenue des Princes 52,,1300,,,50.71678,4.61559,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,FARM LLN,Traverse d'Esope,,1348,,,50.6689,4.61494,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,TFCO OVErijse,Brusselsesteenweg 410,,3090,,,50.78654,4.50019,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Dats Overijse,Brusselsesteenweg 361,,3090,,,50.78348,4.5058,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,SUMY 25 MIN,Avenue De Bjar 1AE,,1120,,,50.911067,4.403506,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,FARM ST CATH,Rue du rouleau 12,,1000,,,50.85269,4.3483599,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,TFCO VDK,Rue Vanderkindere 367,,1180,,,50.81422,4.35891,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,TFCO IXL,Avenue de l'hippodrome 75,,1050,,,50.82027,4.37682,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,TFCO SABLON,Rue Joseph Stevens 34,,1000,,,50.84155,4.35337,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,OCEAN MAREE,Quai de l' Industrie 214,,,,,50.83987,4.32004,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,SUMY 25 MIN,Avenue De B?jar  1EA,,1120,,,50.911107,4.403232,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,TFCO MA Malines,hoogstraat 66,,2800,,,51.02265,4.47407,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,TFCO ANV VOLK,VOLKSTRAAT 8,,2000,,,51.21187,4.39655,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,BIA MARA ANVERS,Maalderijstraat 1-5,,2000,,,51.22089,4.40053,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,TFCO STOckel,Avenue Orban 227,,1150,,,50.8388599,4.46446,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,TFCO LEUVEN,30 Mechelsestraat,,3000,,,50.88075,4.70009,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,TFCO LIEGE,74 Rue des Guillemins,,4000,,,50.62798,5.56695,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,TFCO GERPINNES,rue neuve 2,,6280,,,50.34369,4.47261,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Dats Waterloo,CHAUSSEE DE TUBIZE 489,,1420,,,50.69076,4.32587,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,TFCO WOO Waterloo,Chausse de Bruxelles 184,,1410,,,50.7206199,4.39757,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,TFCO UVO,Chausse de Waterloo 1223,,1180,,,50.7946,4.37342,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Rsidence Les Etangs d'ixelles,RenbaanlaanÊ 90-94,,1050,,,50.82159,4.37615,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Rsidence Beau-Site,OverwinningsstraatÊ 152,,1060,,,50.82803,4.3517,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Rsidence Prince de Li?ge,Louis MettewielaanÊ 266,,1080,,,50.85044,4.30001,,,,,,,,,,,,,
,MARDI 29.01,,,,visit,,,,,,,,,,,,,,Rsidence Prince de Li?ge,SchoonslaapsterstraatÊ 26,,1080,,,50.84988,4.30117,,,,,,,,,,,,,
